0.0006917,14750
0.000675,16190
0.0006292,21780
0.0005917,26070
0.0005458,30410
0.0005083,34170
0.0004625,37560
0.000425,41180
0.0003792,44230
0.0003417,47110
0.0002958,50310
0.0002542,52970
0.0002125,55610
0.0001708,58230
