0.0004937,5790
0.0004789,8450
0.000464,10910
0.0004475,13170
0.0004294,16440
0.0004129,18900
0.000398,21250
0.0003782,24010
0.000365,25750
0.0003452,28910
0.000332,30550
0.0003188,32390
0.0003007,34940
0.0002792,37500
0.0002644,39530
0.0002479,41370
0.000233,43600
0.0002165,45640
0.0002,47270
0.0001835,49700
0.000167,50730
0.0001489,52760
0.000134,54780
0.0001175,55700
0.0000994,56320
0.0000845,57340
0.0000664,58050
0.0000515,64570
