0.0004967,6740
0.0004739,13090
0.0004511,20430
0.0004312,26540
0.0004055,32790
0.0003856,38290
0.0003628,43910
0.0003371,49030
0.0003115,54150
0.0002887,58240
0.0002659,62030
0.0002431,65410
0.0002231,68480
0.0002003,71050
0.0001775,73610
0.0001547,75770
0.0001376,77210
0.000112,79160
0.0000664,81830
